id,created_at,screen_name,source,clean_text,original_text,is_retweet,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1295494037533843458,2020-08-17 22:53:42+00:00,AstuteCitizen,Twitter Web App,"['strong', 'commentary', 'classes/childcare', 'shld', 'small', 'satellite', 'space', 'unis', 'park', 'deploy', 'keep', 'kid', 'safe', 'build', 'parent', 'confidence', '//decades', 'progress', 'gender', 'equality', 'workplace', 'risk', 'vanish']","Strong commentary, to which I’d add that all classes/childcare shld be small &amp; satellite spaces such as unis and parks deployed to keep kids safe and build parent confidence.  //Decades of progress on gender equality in the workplace at risk of vanishing https://t.co/EiU9Z9ltCS",True,0.0,0.0,,,['KateBezanson1'],,,-113.64258000000001,60.10867
1295494059189055488,2020-08-17 22:53:47+00:00,jujubouktsis,Twitter for iPhone,"['sflecce', 'please', 'stop', 'firelecce', 'votefordout2022', 'unsafeseptemberon']",@Sflecce OMG! Please just stop!!#firelecce #VoteFordOut2022 #UnsafeSeptemberON,False,1.0,0.0,"['firelecce', 'VoteFordOut2022', 'UnsafeSeptemberON']",,['Sflecce'],,,-113.64258000000001,60.10867
1295494069716647938,2020-08-17 22:53:49+00:00,maureen_oesch,Twitter for Android,"['ontario', 'public', 'school', 'board', 'assoc', 'speak', 'back', 'school', 'plan', 'lecce', 'ford', 'still', 'incredibly', 'flaw', 'tell', 'think', 'demand', 'safeseptemberon', 'onpoli']","The Ontario Public School Board Assoc. is speaking out because the back to school plan by Lecce and Ford is still incredibly flawed. 

Tell your MPP what you think https://t.co/QbXkCyH254 and let's demand a #SafeSeptemberON! #onpoli https://t.co/zrU4nhvgp9",True,0.0,0.0,,,['ETFOeducators'],Guelph,Ontario,-80.24967,43.5501
1295494073168453634,2020-08-17 22:53:50+00:00,HomelessQuatchi,Twitter for Android,"['temperature', 'drop', 'late', 'fall', 'winter', 'improve', 'ventilation', 'open', 'window', 'option']","As temperatures drop during late fall and winter, improving ventilation by opening windows may not be an option. https://t.co/R2Czs5B5Nx",True,0.0,0.0,,,['CBCNews'],Vancouver,British Columbia,-123.11934,49.24966
1295494074158350336,2020-08-17 22:53:51+00:00,uncannycanuck,Twitter Web App,"['child', 'infect', 'pas', 'virus', 'require', 'hospital', 'infect', 'lesson', 'around', 'world', 'safe', 'school', 'opening', 'detailed', 'guideline', 'would', 'sask', 'pay', 'attention', 'skpoli', 'covid19sk']","Children get infected and pass on the virus. 3% require hospital when infected. There are lessons from around the world abt safe school opening. And yes there are very detailed guidelines. Would that #Sask paid attention. #skpoli #covid19sk 
https://t.co/e4EnhNg4p0",True,0.0,0.0,,,['JamesBicycle'],Saskatoon,Saskatchewan,-106.63452,52.11679
1295494075282608129,2020-08-17 22:53:51+00:00,KDDicker,Twitter Web App,"['today', 'bring', 'school', 'queen', 'park', 'show', 'ford', 'unsafeseptember', 'scheme', 'leave', 'kid', 'elbow-to-elbow', 'september', 'premier', 'fund', 'smallersaferclasses', 'hire', 'staff', 'would', 'cross', 'finger', 'take', 'action', 'make', 'kid', 'safe']","Today, I brought a school bus to Queen’s Park to show how Ford's #UnsafeSeptember scheme will leave kids elbow-to-elbow in September.
If I were premier, I’d be funding #SmallerSaferClasses by hiring more staff. I wouldn’t just cross my fingers — I’d take action to make kids safe. https://t.co/bp3xH8hRlv",True,0.0,0.0,['UnsafeSeptember'],,['AndreaHorwath'],Waterloo,Quebec,-72.51581999999999,45.35008
1295494076570238976,2020-08-17 22:53:51+00:00,ModVanier_LDSB,Twitter for iPhone,"['child', 'complete', 'grade', 'miss', 'hepatitis', 'hpv9', 'meningococcal', 'vaccine', 'school', 'closure', 'catch', 'kflaph', 'grade', 'catch-up', 'immunization', 'clinic', 'friday', 'morning', 'august', 'september', 'book', 'online']","If your child just completed grade 7 and missed their hepatitis B, HPV9, or meningococcal vaccines due to school closures can get caught up a @KFLAPH Grade 7 Catch-Up Immunization Clinic on Friday mornings in August and September. Book online https://t.co/IDc8GOjpqw https://t.co/6n8emoemC8",True,0.0,0.0,,,['KFLAPH'],Kingston,Ontario,-76.48098,44.22976
1295494102046441474,2020-08-17 22:53:57+00:00,nkumarbritten,Twitter for Android,"['premier', 'attempt', 'vilify', 'teacher', 'union', 'disgust', 'raise', 'concern', 'educator', 'school', 'staff', 'parent', 'student', 'stop', 'political', 'grandstanding', 'fordnation', 'give', 'want', 'want', 'safe', 'school']","The Premier's attempt to vilify the teachers' unions is disgusting. They are raising the concerns of educators, school staff, parents, and students. Stop this political grandstanding @fordnation. You aren't ""giving them what they want"". We want a safe school.",True,0.0,0.0,,,['ONT_Dad'],Cape Breton,Nova Scotia,-60.31516,46.00014
1295494103489118208,2020-08-17 22:53:58+00:00,Brenda6614,Twitter Web App,"['course', 'woman', 'angry', 'teacher', 'caregiver', 'employee', 'parent', 'less', 'few', 'childcare', 'option', 'foreseeable', 'future', 'ableg', 'canfem', 'safeseptemberab']","Of course women are angry.

Teacher, caregiver, employee and parent -- with less pay and fewer childcare options in the foreseeable future.

#ableg #canfem #SafeSeptemberAB 

https://t.co/VdN5t2sz6e",True,0.0,0.0,,,['RachelNotley'],,Alberta,-117.469,52.28333
1295498795254517766,2020-08-17 23:12:36+00:00,jacqpoirier,Twitter for iPhone,"['every', 'prior', 'leave', 'house', 'stop', 'family', 'must', 'perform', 'covid-19', 'self', 'assessment', 'child', 'child', 'well', 'permit', 'ride', 'school', 'bus', 'attend', 'school', 'part', 'help', 'prevent', 'spread', 'covid-19']","Every day prior to leaving the house for the bus stop, families MUST perform a COVID-19 self assessment for all children. Children who are not well are not permitted to ride school buses or attend school.  If we all do our part we can help prevent the spread of COVID-19! https://t.co/DBBkKOS7W0",True,0.0,0.0,,,['RCJTC_Trans'],Pembroke,Ontario,-77.11616,45.81681
