1257678287091822593, 4.8
1257679541088038915, 4.8
1257680077770428416, 4.8
1257680330804338695, 4.8
1257680406691758081, 4.8
1257680434537824257, 4.8
1257680602180042753, 4.8
1257680759432679424, 4.8
1257681270273740801, 4.8
1257681422795472896, 4.8
1257681665557532679, 4.8
1257681724122656770, 4.8
1257682061214855173, 4.8
1257682123298713600, 4.8
1257682121700683776, 4.8
1257682224541061120, 4.8
1257682451633078272, 4.8
1257683031038611456, 4.8
1257683114207244288, 4.8
1257683119592833024, 4.8
1257683195077804032, 4.8
1257683602814504962, 4.8
1257684152851107840, 4.8
1257684388696821760, 4.8
1257684488999497731, 4.8
1257685345509883906, 4.8
1257685716684980225, 4.8
1257686148031352832, 4.8
1257686173557932033, 4.8
1257686730871910400, 4.8
1257686990503333890, 4.8
1257687229377286145, 4.8
1257687673738838017, 4.8
1257688262271012864, 4.8
1257688325118398466, 4.8
1257688331141345280, 4.8
1257688545482981376, 4.8
1257688563975507969, 4.8
1257689132802818049, 4.8
1257689252554346497, 4.8
1257689372696199175, 4.8
1257689570377756673, 4.8
1257689608424284165, 4.8
1257689847487053826, 4.8
1257690246050791429, 4.8
1257690317836267520, 4.8
1257690393958809600, 4.8
1257690411553996800, 4.8
1257690495578447873, 4.8
1257690581251350529, 4.8
1257690598229843973, 4.8
1257690693566377984, 4.8
1257690823962984453, 4.8
1257690884646121472, 4.8
1257690955815272451, 4.8
1257691406988165120, 4.8
1257691526685212676, 4.8
1257691603394678784, 4.8
1257691834760916993, 4.8
1257691848975548416, 4.8
1257691947314999302, 4.8
1257692063413399553, 4.8
1257692114898616321, 4.8
1257692257710485506, 4.8
1257692354766495745, 4.8
1257692599445409795, 4.8
1257692669129588737, 4.8
1257693110093492227, 4.8
1257693198329081863, 4.8
1257693295628689413, 4.8
1257693524620832769, 4.8
1257693558087340034, 4.8
1257693687427092482, 4.8
1257693733664874498, 4.8
1257693763964751872, 4.8
1257693846575689731, 4.8
1257693853395505157, 4.8
1257693932298723333, 4.8
1257693995955822594, 4.8
1257694026234359808, 4.8
1257694054474829824, 4.8
1257694142475505665, 4.8
1257694413293305856, 4.8
1257694530880417793, 4.8
1257694605539110913, 4.8
1257694643078094848, 4.8
1257694664959889409, 4.8
1257694899257790464, 4.8
1257694906526478337, 4.8
1257694908649013249, 4.8
1257694963694886912, 4.8
1257694968472371201, 4.8
1257694991440211969, 4.8
1257695034884964352, 4.8
1257695395557388289, 4.8
1257695887234682881, 4.8
1257695931887054848, 4.8
1257696175408287746, 4.8
1257696251988127747, 4.8
1257696267758645252, 4.8
1257696590757847042, 4.8
1257696597422616576, 4.8
1257696613922996228, 4.8
1257696701273571328, 4.8
1257697029440122886, 4.8
1257697177020829697, 4.8
1257697270012747776, 4.8
1257697433938608131, 4.8
1257697569896935425, 4.8
1257697589513711616, 4.8
1257697643595206659, 4.8
1257698149927391232, 4.8
1257698390302834688, 4.8
1257698522482257923, 4.8
1257698541167919113, 4.8
1257698611795763202, 4.8
1257698732021350400, 4.8
1257698777156247559, 4.8
1257698800019427329, 4.8
1257698954587844608, 4.8
1257699167322832897, 4.8
1257699500316962817, 4.8
1257699648879210497, 4.8
1257699698024091649, 4.8
1257699777883582464, 4.8
1257699918598332419, 4.8
1257699945332854785, 4.8
1257700044427292678, 4.8
1257700303345876993, 4.8
1257700388834246658, 4.8
1257700502831353858, 4.8
1257700566353903616, 4.8
1257700615817494532, 4.8
1257700655562711041, 4.8
1257700808298164224, 4.8
1257700818196877316, 4.8
1257700936199389186, 4.8
1257701098451685376, 4.8
1257701176729952259, 4.8
1257701264130863106, 4.8
1257701346251284482, 4.8
1257701398008881153, 4.8
1257701533229203458, 4.8
1257701535208833024, 4.8
1257701685973209088, 4.8
1257701899639365638, 4.8
1257701995680370688, 4.8
1257702189251756032, 4.8
1257702299389980673, 4.8
1257702551882874881, 4.8
1257702735299969025, 4.8
1257702784566099969, 4.8
1257702946353152000, 4.8
1257702958998777856, 4.8
1257702994088308736, 4.8
1257703131384811522, 4.8
1257703140054511616, 4.8
1257703189903806477, 4.8
1257703507949309953, 4.8
1257703654938816514, 4.8
1257703911055450112, 4.8
1257703948623982594, 4.8
1257704175468793856, 4.8
1257704311548555264, 4.8
1257704343198765062, 4.8
1257704343756615680, 4.8
1257704407287975936, 4.8
1257704458219208704, 4.8
1257704801946570753, 4.8
1257704972340215808, 4.8
1257705198346272769, 4.8
1257705242361094144, 4.8
1257705533210890240, 4.8
1257705569676169217, 4.8
1257705661070061569, 4.8
1257705976309972992, 4.8
1257706368565415954, 4.8
1257706554255503360, 4.8
1257706638649298944, 4.8
1257706721562238977, 4.8
1257706748296613888, 4.8
1257706766055305217, 4.8
1257707003763470336, 4.8
1257707206377566209, 4.8
1257707645756215297, 4.8
1257707807287259137, 4.8
1257707884105863175, 4.8
1257707898198581250, 4.8
1257708043950682113, 4.8
1257708087764492289, 4.8
1257708130135429120, 4.8
1257708622152454150, 4.8
1257708657472466944, 4.8
1257708790289489921, 4.8
1257708849206829056, 4.8
1257708997315923968, 4.8
1257709055168184320, 4.8
1257709093654941697, 4.8
1257709113204543488, 4.8
1257709555015774208, 4.8
1257709860868821009, 4.8
1257709961456480257, 4.8
1257710175684870147, 4.8
1257710827395624961, 4.8
1257711357534900225, 4.8
1257711357857689600, 4.8
1257711548308418560, 4.8
1257712048349347846, 4.8
1257712073271906306, 4.8
1257712389354450944, 4.8
1257712537195491328, 4.8
1257712839323574279, 4.8
1257713491621732352, 4.8
1257713543677272065, 4.8
1257713672731975680, 4.8
1257713785365807105, 4.8
1257714050622001152, 4.8
1257714716396253185, 4.8
1257714831672524805, 4.8
1257715236234297344, 4.8
1257715595438669832, 4.8
1257715764104052744, 4.8
1257716570052276224, 4.8
1257717011267887105, 4.8
1257717316244160513, 4.8
1257717664224612352, 4.8
1257717743534485505, 4.8
1257717799490854912, 4.8
1257717843342372864, 4.8
1257718000557441025, 4.8
1257718158322008070, 4.8
1257718272151126018, 4.8
1257718490246586369, 4.8
1257718515621957634, 4.8
1257718842370830338, 4.8
1257718847035105284, 4.8
1257719007349596160, 4.8
1257719202170802176, 4.8
1257719329682010112, 4.8
1257719352981364737, 4.8
1257719552915447810, 4.8
1257719591876386818, 4.8
1257719674764025858, 4.8
1257719739901792259, 4.8
1257719951911092225, 4.8
1257719974761648129, 4.8
1257720356774830086, 4.8
1257720387921686528, 4.8
1257720474865262593, 4.8
1257720528820822017, 4.8
1257720577650946050, 4.8
1257720856190558212, 4.8
1257720957634035714, 4.8
1257721079310802945, 4.8
1257721561047588866, 4.8
1257722046563270656, 4.8
1257722110329454598, 4.8
1257722118797553666, 4.8
1257722200477577218, 4.8
1257722343561912321, 4.8
1257723106979913729, 4.8
1257723216384143361, 4.8
1257723674133577728, 4.8
1257723730400350208, 4.8
1257723886881431557, 4.8
1257724176405794816, 4.8
1257724415522902016, 4.8
1257724860173877248, 4.8
1257724902255312897, 4.8
1257725066189647872, 4.8
1257725085554577408, 4.8
1257725386105987074, 4.8
1257725713517441024, 4.8
1257726182801305601, 4.8
1257726644220878849, 4.8
1257726682254807042, 4.8
1257726766082396166, 4.8
1257727169809309702, 4.8
1257727465469902849, 4.8
1257727911727169536, 4.8
1257728324778024960, 4.8
1257728399209951232, 4.8
1257728551782154241, 4.8
1257728719520759808, 4.8
1257728814496563201, 4.8
1257729561971683330, 4.8
1257729672856690688, 4.8
1257730095961309184, 4.8
1257730310965526531, 4.8
1257730455278845952, 4.8
1257730930770276354, 4.8
1257731706288615425, 4.8
1257732093863276544, 4.8
1257732097164230656, 4.8
1257732402287448064, 4.8
1257732529173512194, 4.8
1257732545350897664, 4.8
1257732560609841161, 4.8
1257732923731570688, 4.8
1257734218907615234, 4.8
1257734556515471360, 4.8
1257734892328112129, 4.8
1257734929200435200, 4.8
1257735434567921664, 4.8
1257735844464603142, 4.8
1257736078011715584, 4.8
1257736174296272897, 4.8
1257736337689440256, 4.8
1257737114768355329, 4.8
1257737189875580928, 4.8
1257737224113623040, 4.8
1257737357773672448, 4.8
1257737527227645952, 4.8
1257737959257919488, 4.8
1257738726467231744, 4.8
1257738724621742081, 4.8
1257738952871534593, 4.8
1257738969275486208, 4.8
1257739078696607745, 4.8
1257739270162395138, 4.8
1257739505525719040, 4.8
1257739643216433159, 4.8
1257740024482758663, 4.8
1257740939684048897, 4.8
1257741958866296832, 4.8
1257742456533237761, 4.8
1257743180100800512, 4.8
1257743326167527425, 4.8
1257743396321427456, 4.8
1257743830675345411, 4.8
1257744178898890752, 4.8
1257744450299682816, 4.8
1257744518058618880, 4.8
1257745030959099906, 4.8
1257745147514638337, 4.8
1257745243656470528, 4.8
1257745521499754497, 4.8
1257745733106753537, 4.8
1257746073239670784, 4.8
1257746211638898688, 4.8
1257746459547570176, 4.8
1257747185711661056, 4.8
1257747200114712576, 4.8
1257747807135399936, 4.8
1257747940677910529, 4.8
1257748280026554368, 4.8
1257748614891343873, 4.8
1257750169178836992, 4.8
1257750696234848257, 4.8
1257751925749055488, 4.8
1257752170767757313, 4.8
1257752891638468615, 4.8
1257753113022181376, 4.8
1257753168689201153, 4.8
1257753217774964736, 4.8
1257753320267173894, 4.8
1257753585690931200, 4.8
1257754034615681024, 4.8
1257754170054127620, 4.8
1257754583641862144, 4.8
1257755243892310019, 4.8
1257755341485412353, 4.8
1257755601645469697, 4.8
1257755914779545601, 4.8
1257756440887877632, 4.8
1257756886927056896, 4.8
1257757291299909637, 4.8
1257757304193200134, 4.8
1257757684968960002, 4.8
1257758034010537985, 4.8
1257758118915633152, 4.8
1257759040681193472, 4.8
1257759781642780673, 4.8
1257759912878157824, 4.8
1257759970742812672, 4.8
1257761275586605056, 4.8
1257762654241898496, 4.8
1257763118320455681, 4.8
1257763416933928960, 4.8
1257764798403620864, 4.8
1257765982162030596, 4.8
1257766429811773443, 4.8
1257768089871175683, 4.8
1257768493132378112, 4.8
1257771858973294598, 4.8
1257772313866469377, 4.8
1257772793032142851, 4.8
1257774156541763584, 4.8
1257775350362157056, 4.8
1257776333242892289, 4.8
1257777919482617856, 8.3
1257778720967778304, 4.8
1257778760939692032, 4.8
1257778855307120642, 4.8
1257779320262557697, 4.8
1257780434534051842, 4.8
1257780522526183434, 4.8
1257780641791238144, 4.8
1257780977478307840, 4.8
1257781169254551554, 4.8
1257781455192637440, 4.8
1257782129532043266, 4.8
1257782621821521920, 4.8
1257782711952896000, 4.8
1257783112991485957, 4.8
1257783154770874368, 4.8
1257783392524894208, 4.8
1257783479284011010, 4.8
1257783523412307969, 4.8
1257783782310137862, 4.8
1257784234649038853, 4.8
1257785293995798528, 4.8
1257786113923649536, 4.8
1257786383134941185, 4.8
1257789154118819840, 4.8
1257789607514497024, 4.8
1257790138001866769, 4.8
1257790488817483777, 4.8
1257791297101819904, 4.8
1257791707938033664, 4.8
1257792882334994432, 4.8
1257793225592418304, 4.8
1257793716741431298, 4.8
1257793898946220032, 4.8
1257793907926036480, 4.8
1257795423961571328, 4.8
1257797017746714629, 4.8
1257797503602380803, 4.8
1257798213437812737, 4.8
1257799350236803072, 4.8
1257802107404468224, 4.8
1257802420006068236, 4.8
1257803433773416449, 4.8
1257805243699478528, 4.8
1257805496595230729, 4.8
1257806059344805888, 4.8
1257806125019344907, 4.8
1257806218812407809, 4.8
1257806937548185600, 4.8
1257806988257497089, 4.8
1257807929824161794, 4.8
1257808959353823235, 4.8
1257808979041775616, 4.8
1257809081722683394, 4.8
1257809598527963143, 4.8
1257810257843109888, 4.8
1257810603583975429, 4.8
1257810705778184199, 4.8
1257811487566909440, 4.8
1257811556836007936, 4.8
1257812162720006149, 4.8
1257813215091798017, 4.8
1257814318260912128, 4.8
1257816576247468032, 4.8
1257818147891134464, 4.8
1257819586910617601, 4.8
1257820490590289925, 4.8
1257821248693944326, 4.8
1257821494576664578, 4.8
1257821818645340165, 4.8
1257821977131184128, 4.8
1257823497125945344, 4.8
1257824061914218498, 4.8
1257826682100162561, 4.8
1257829373790564357, 4.8
1257829748224462850, 4.8
1257831100631494656, 4.8
1257831475417841665, 4.8
1257832238345072657, 4.8
1257834682361634817, 4.8
1257835009676902413, 4.8
1257835929173098503, 4.8
1257836772379119616, 4.8
1257836988641632262, 4.8
1257837299963838464, 4.8
1257838104381214720, 4.8
1257838194172792833, 4.8
1257839800222052353, 4.8
1257840776723259393, 4.8
1257841392090570752, 4.8
1257842208956469248, 4.8
1257842286983086081, 4.8
1257842615371866114, 4.8
1257842660674375681, 4.8
1257844130719444992, 4.8
1257844307395932161, 4.8
1257844786012151808, 4.8
1257845274598412288, 4.8
1257845850002403329, 4.8
1257848673674973184, 4.8
1257848962800705536, 4.8
1257850762111209473, 4.8
1257850994404339712, 4.8
1257852477669400576, 4.8
1257852505058357249, 4.8
1257853149207027712, 4.8
1257854251713343488, 4.8
1257854432303333382, 4.8
1257854498065670145, 4.8
1257854517686620160, 4.8
1257854605431635973, 4.8
1257854895228628992, 4.8
1257855880839811073, 4.8
1257858649600389121, 4.8
1257859464570568704, 4.8
1257859470358646787, 4.8
1257860124158369793, 4.8
1257860655643844609, 4.8
1257861567686701056, 4.8
1257867111554142209, 4.8
1257868293873917954, 4.8
1257868308235386885, 4.8
1257871047371571200, 4.8
1257871839323250688, 4.8
1257871974853943298, 4.8
1257872422365097985, 4.8
1257872764020551682, 4.8
1257874801286250496, 4.8
1257877431496478720, 4.8
1257878231602139136, 4.8
1257882631833899010, 4.8
1257884101236965381, 4.8
1257884379902246912, 4.8
1257889299531395073, 4.8
1257890788069052416, 4.8
1257892447448969216, 4.8
1257893492937723905, 4.8
1257902822194130944, 4.8
1257907415435141121, 4.8
1257907549312921600, 4.8
1257908567547379712, 4.8
1257913105818030088, 4.8
1257917130063765504, 4.8
1257919758839746560, 4.8
1257920664427618305, 4.8
1257928313340751872, 4.8
1257936037063430146, 4.8
1257947692615024647, 4.8
1257955893766811652, 4.8
1257969255871635456, 4.8
1257981922027896839, 4.8
1257990116837953536, 4.8
1257993483144572933, 4.8
1258002390017429505, 4.8
1258015440304918529, 4.8
1258015952702042113, 4.8
1258027355446169603, 4.8
1258036000007356417, 4.8
1258039210046451715, 4.8
1258043171717734405, 4.8
1258048183118118915, 4.8
1258049347280752641, 4.8
1258062300574932993, 4.8
1258069741555474433, 4.8
1258069846958370817, 4.8
1258082817285619712, 4.8
1258086821486968832, 4.8
1258092638546259968, 4.8
1258096587215122434, 4.8
1258102174510387207, 4.8
1258120066907815936, 4.8
1258122498832465920, 4.8
1258127067654193152, 4.8
1258132151251304449, 4.8
1258134598568964097, 4.8
1258152764774977540, 4.8
1258173901424619520, 4.8
1258184052957470725, 4.8
1258198003107627008, 4.8
1258268676060377088, 4.8
1258269556973473792, 4.8
1258269905440260096, 4.8
1258270710817935360, 4.8
1258271822157578240, 4.8
1258275035221032960, 4.8
1258275456316366853, 4.8
1258284530819096576, 4.8
1258285271335858176, 4.8
1258338213095186432, 4.8
1258375564529938433, 4.8
1258403994965168129, 4.8
1258411230781292547, 4.8
1258453570585649152, 4.8
1258482726006644737, 4.8
1258507939867811840, 7.0
1259046139669753856, 4.6
1259059257141612544, 4.6
1259078498095857664, 4.6
1259108125703122950, 4.6
1259126630607446021, 7.5
1259450328711401472, 9.3
1259979400302465026, 8.1
1260555880589910017, 8.7
1260556014442688515, 8.7
1260578554443632644, 8.9
1260675853823938560, 9.1
1261688049676795904, 8.2
1268891614317027328, 8.1
1268892337402458115, 8.1
1271760890854023168, 5.1
1271818324792406016, 5.1
1272822989294370816, 6.7
1272841841017335810, 11.6
1274401782194671617, 9.3
1274416995904163842, 6.7
1274417092666761227, 9.3
1274844743860617224, 9.3
1276932224726839303, 9.0
1276935831811436547, 9.0
1276993036560588805, 9.0
1277010000871698432, 9.0
1277067909307797504, 9.0
1277231075010453505, 9.0
1277233794018402305, 9.0
1279786161729343489, 11.8
1280803235981340673, 10.1
1280877907938807808, 10.1
1281335783086071809, 10.0
1281420531166638080, 5.0
1281548636355268609, 11.5
1281548765678247936, 10.4
1281917698167975936, 8.0
1281935869469851648, 8.0
1282029521055690752, 7.3
1283056272955318276, 11.0
1283359590856437761, 11.0
1283365978810781698, 10.9
1283379168550494208, 9.0
1283385949272059904, 9.0
1283578458107412481, 10.6
1283725367820394496, 9.0
1283743783985831943, 9.8
1283921204974321664, 11.6
1283922943156912128, 11.6
1283929759630729216, 11.6
1284119599345278978, 11.6
1284174777889042432, 11.2
1284431453904875520, 9.4
1284433134738722816, 9.4
1284475701907914753, 9.7
1284669886292045824, 10.7
1284811179383283713, 10.8
1284836085336440832, 10.8
1284861179232428033, 10.0
1284867807675666433, 10.8
1285206683766185986, 11.6
1285689241767424001, 7.3
1286461154110447617, 7.8
1286621750877458433, 10.1
1286656431542931460, 9.8
1286853529395658753, 7.4
1287106662961156097, 10.7
1287110632861585408, 10.9
1287116679072436234, 10.9
1287131640725155841, 10.5
1287761647898177536, 9.5
1287796783838568450, 8.7
1287799389801635840, 8.7
1287800060667863040, 8.7
1287805297076076546, 8.7
1287891946032201728, 9.7
1287894494805921793, 8.6
1287896614753968129, 8.6
1287940172882083840, 8.6
1287946077287718912, 8.6
1288085115269263360, 10.8
1288102088485081088, 11.6
1288104651536179201, 9.8
1288106715473379328, 10.2
1288110115506151424, 11.6
1288120352975933440, 11.1
1288135471428771846, 8.7
1288146311456403456, 11.5
1288146353839890441, 10.6
1288146386312208386, 10.2
1288146414283960325, 10.8
1288420357536448512, 10.2
1288422353081442304, 10.2
1288428159084494848, 9.1
1288433798724628481, 10.0
1288461041890992129, 10.0
1288468354865528832, 8.1
1288468481160237062, 8.1
1288478299958792193, 9.3
1288544181141606410, 8.4
1288624890023682049, 10.8
1288771375230935040, 7.0
1288863781104345091, 10.8
1288865625989931008, 10.8
1288893229799223297, 11.1
1288927415192952832, 10.4
1288980978090811394, 10.2
1289171335629934594, 9.4
1289301392792813568, 9.4
1289324122351099904, 9.4
1289338510567075840, 9.5
1289340496662482944, 9.5
1289342145883787264, 9.5
1289346568823349249, 9.5
1289347545123045378, 9.5
1289373053869158400, 9.5
1289408405850009600, 9.5
1289519713765081088, 6.4
1289534521331728384, 11.5
1289655795882373122, 11.6
1289655926794760192, 12.4
1289665769693839360, 10.0
1289692861919715329, 10.0
1289870644297887744, 10.0
1289918961774034946, 10.1
